type_habits,price,adress,url_image,type_chaussure,type_chaussures,url_image_pure,web_scraper_start_url,categorie_exacte,prix_num
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3462499_uploaded_image1_1638375239.jpg,,Chaussures enfant,https://images.coinafrique.com/3462499_uploaded_image1_1638375239.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3462501_uploaded_image1_1638375325.jpg,,Chaussures enfants,https://images.coinafrique.com/3462501_uploaded_image1_1638375325.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,10 000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/3468451_uploaded_image1_1638628031.jpg,,Ballerines enfant,https://images.coinafrique.com/3468451_uploaded_image1_1638628031.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,10000.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3475296_uploaded_image1_1638981582.jpg,,Chaussures enfant,https://images.coinafrique.com/3475296_uploaded_image1_1638981582.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,1 000,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/3481315_uploaded_image1_1639352929.jpg,,Sandales pour enfants,https://images.coinafrique.com/3481315_uploaded_image1_1639352929.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,1000.0
,15 000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/3486610_uploaded_image1_1639656374.jpg,,Souliers enfants,https://images.coinafrique.com/3486610_uploaded_image1_1639656374.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,15000.0
,12 000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/3495410_uploaded_image1_1640264833.jpg,,Chaussures  en cuir,https://images.coinafrique.com/3495410_uploaded_image1_1640264833.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,12000.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3495835_uploaded_image1_1640284287.jpg,,Baskets enfants Nike,https://images.coinafrique.com/3495835_uploaded_image1_1640284287.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,15 000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/3496189_uploaded_image2_1640319435.jpeg,,Baskets Nike enfant,https://images.coinafrique.com/3496189_uploaded_image2_1640319435.jpeg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,15000.0
,10 000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/3513868_uploaded_image1_1641563929.jpg,,Chaussures enfant,https://images.coinafrique.com/3513868_uploaded_image1_1641563929.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,10000.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3526935_uploaded_image1_1642345866.jpg,,Baskets friperie Nike enfants,https://images.coinafrique.com/3526935_uploaded_image1_1642345866.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3526938_uploaded_image1_1642345964.jpg,,Chaussures enfant friperie,https://images.coinafrique.com/3526938_uploaded_image1_1642345964.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3526941_uploaded_image1_1642346098.jpg,,Chaussures friperie enfants,https://images.coinafrique.com/3526941_uploaded_image1_1642346098.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3528219_uploaded_image1_1642431351.jpg,,Chaussures enfant friperie,https://images.coinafrique.com/3528219_uploaded_image1_1642431351.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3528221_uploaded_image1_1642431390.jpg,,Chaussures enfant friperie,https://images.coinafrique.com/3528221_uploaded_image1_1642431390.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,4 000,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/3529128_uploaded_image1_1642500345.jpg,,Pantoufles,https://images.coinafrique.com/3529128_uploaded_image1_1642500345.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,4000.0
,4 000,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/3533457_uploaded_image1_1642754956.jpg,,Pantoufles enfant,https://images.coinafrique.com/3533457_uploaded_image1_1642754956.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,4000.0
,11 000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3537500_uploaded_image1_1643045085.jpg,,Chaussures enfants,https://images.coinafrique.com/3537500_uploaded_image1_1643045085.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,11000.0
,2 000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/3543253_uploaded_image1_1643397434.jpg,,Chaussures fille,https://images.coinafrique.com/3543253_uploaded_image1_1643397434.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,2000.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3544110_uploaded_image1_1643467157.jpg,,Chaussures enfants friperie,https://images.coinafrique.com/3544110_uploaded_image1_1643467157.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3566810_uploaded_image1_1644828396.jpg,,Chaussures enfant friperie,https://images.coinafrique.com/3566810_uploaded_image1_1644828396.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3566813_uploaded_image1_1644828469.jpg,,Chaussures enfant friperie,https://images.coinafrique.com/3566813_uploaded_image1_1644828469.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,5 000,"Medina, Dakar, Sénégal",https://images.coinafrique.com/3579013_uploaded_image1_1645581208.jpg,,Chaussures enfants,https://images.coinafrique.com/3579013_uploaded_image1_1645581208.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,5000.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3599487_uploaded_image1_1646755996.jpg,,Baskets Air Force One,https://images.coinafrique.com/3599487_uploaded_image1_1646755996.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,7 000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/3617411_uploaded_image1_1647863237.jpg,,Ballerines enfant,https://images.coinafrique.com/3617411_uploaded_image1_1647863237.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,7000.0
,7 000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/3641151_uploaded_image2_1649247824.jpeg,,Chaussures enfants,https://images.coinafrique.com/3641151_uploaded_image2_1649247824.jpeg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,7000.0
,3 500,"Thies, Sénégal",https://images.coinafrique.com/3641983_uploaded_image1_1649278750.jpg,,Chaussures enfant,https://images.coinafrique.com/3641983_uploaded_image1_1649278750.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,3500.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3669952_uploaded_image1_1650975316.jpg,,Chaussures enfant,https://images.coinafrique.com/3669952_uploaded_image1_1650975316.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3669956_uploaded_image2_1650975375.jpeg,,Chaussures enfant,https://images.coinafrique.com/3669956_uploaded_image2_1650975375.jpeg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3669958_uploaded_image3_1650975432.jpeg,,Chaussures enfant,https://images.coinafrique.com/3669958_uploaded_image3_1650975432.jpeg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,10 000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/3673159_uploaded_image3_1651154872.jpeg,,Chaussures enfants,https://images.coinafrique.com/3673159_uploaded_image3_1651154872.jpeg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,10000.0
,10 000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/3673165_uploaded_image2_1651154980.jpeg,,Chaussures enfants,https://images.coinafrique.com/3673165_uploaded_image2_1651154980.jpeg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,10000.0
,10 000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/3673169_uploaded_image2_1651155111.jpeg,,Chaussures enfants,https://images.coinafrique.com/3673169_uploaded_image2_1651155111.jpeg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,10000.0
,7 000,"Dakar, Sénégal",https://images.coinafrique.com/3641537_uploaded_image1_1649258723.jpg,,Chaussures enfants,https://images.coinafrique.com/3641537_uploaded_image1_1649258723.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,7000.0
,15 000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/3690626_uploaded_image1_1652255965.jpg,,Baskets enfant,https://images.coinafrique.com/3690626_uploaded_image1_1652255965.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,15000.0
,13 000,"Dakar, Sénégal",https://images.coinafrique.com/3699436_uploaded_image1_1652782683.jpg,,Chaussures enfants,https://images.coinafrique.com/3699436_uploaded_image1_1652782683.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,13000.0
,10 000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/3672156_uploaded_image1_1651092639.jpg,,Chaussures enfants,https://images.coinafrique.com/3672156_uploaded_image1_1651092639.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,10000.0
,1 500,"HLM, Dakar, Sénégal",https://images.coinafrique.com/3704967_uploaded_image1_1653083833.jpg,,Chaussures bébé,https://images.coinafrique.com/3704967_uploaded_image1_1653083833.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,1500.0
,1 250,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3768510_uploaded_image1_1656771169.jpg,,Claquettes enfant,https://images.coinafrique.com/3768510_uploaded_image1_1656771169.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,1250.0
,12 500,"Dakar, Sénégal",https://images.coinafrique.com/3771424_uploaded_image1_1656942212.jpg,,Chaussures enfant,https://images.coinafrique.com/3771424_uploaded_image1_1656942212.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,12500.0
,7 000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/3777592_uploaded_image1_1657274783.jpg,,Chaussures enfants,https://images.coinafrique.com/3777592_uploaded_image1_1657274783.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,7000.0
,7 000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/3777593_uploaded_image1_1657274825.jpg,,Chaussures enfants,https://images.coinafrique.com/3777593_uploaded_image1_1657274825.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,7000.0
,1 500,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/3778619_uploaded_image1_1657354885.jpg,,Sandales africaines enfants,https://images.coinafrique.com/3778619_uploaded_image1_1657354885.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,1500.0
,10 000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/3824846_uploaded_image1_1660191219.jpg,,Chaussures enfants,https://images.coinafrique.com/3824846_uploaded_image1_1660191219.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,10000.0
,5 000,"Dakar, Sénégal",https://images.coinafrique.com/3804708_uploaded_image1_1659095376.jpg,,Chaussures enfants,https://images.coinafrique.com/3804708_uploaded_image1_1659095376.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,5000.0
,12 000,"Dakar, Sénégal",https://images.coinafrique.com/3848408_uploaded_image1_1661541004.jpg,,Baskets enfant,https://images.coinafrique.com/3848408_uploaded_image1_1661541004.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,12000.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3851925_uploaded_image1_1661800790.jpg,,Chaussures enfants,https://images.coinafrique.com/3851925_uploaded_image1_1661800790.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,2 500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/3853480_uploaded_image1_1661882766.jpg,,Chaussures fille,https://images.coinafrique.com/3853480_uploaded_image1_1661882766.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,2500.0
,3 000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/3853482_uploaded_image1_1661882915.jpg,,Chaussures fille,https://images.coinafrique.com/3853482_uploaded_image1_1661882915.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,3000.0
,6 000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/3869546_uploaded_image1_1662655575.jpg,,Chaussures filles,https://images.coinafrique.com/3869546_uploaded_image1_1662655575.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,6000.0
,15 000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/3886285_uploaded_image1_1663727518.jpg,,Chaussures enfants,https://images.coinafrique.com/3886285_uploaded_image1_1663727518.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,15000.0
,Prix sur demande,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/3887647_uploaded_image1_1663793770.jpg,,Chaussures enfants,https://images.coinafrique.com/3887647_uploaded_image1_1663793770.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,
,3 000,"Dakar, Sénégal",https://images.coinafrique.com/3874870_uploaded_image1_1662993234.jpg,,Chaussures crocs,https://images.coinafrique.com/3874870_uploaded_image1_1662993234.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,3000.0
,3 000,"Dakar, Sénégal",https://images.coinafrique.com/3874877_uploaded_image1_1662993378.jpg,,Chaussures crocs,https://images.coinafrique.com/3874877_uploaded_image1_1662993378.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,3000.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3895663_uploaded_image1_1664298673.jpg,,Chaussures enfants friperie,https://images.coinafrique.com/3895663_uploaded_image1_1664298673.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3897395_uploaded_image1_1664399089.jpg,,Chaussures enfants,https://images.coinafrique.com/3897395_uploaded_image1_1664399089.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3897399_uploaded_image1_1664399172.jpg,,Chaussures enfants,https://images.coinafrique.com/3897399_uploaded_image1_1664399172.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,
,15 000,"Dakar, Sénégal",https://images.coinafrique.com/3920803_uploaded_image1_1665775387.jpg,,Chaussure enfants,https://images.coinafrique.com/3920803_uploaded_image1_1665775387.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,15000.0
,20 000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/3934730_uploaded_image1_1666662380.jpg,,Chaussures enfants,https://images.coinafrique.com/3934730_uploaded_image1_1666662380.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,20000.0
,20 000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/3958985_uploaded_image1_1668074060.jpg,,Baskets enfant,https://images.coinafrique.com/3958985_uploaded_image1_1668074060.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,20000.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/4000080_uploaded_image3_1670513440.jpeg,,Baskets enfant friperie,https://images.coinafrique.com/4000080_uploaded_image3_1670513440.jpeg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,
,7 000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/4000084_uploaded_image1_1670513545.jpg,,Chaussures enfant friperie,https://images.coinafrique.com/4000084_uploaded_image1_1670513545.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,7000.0
,15 000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/4002819_uploaded_image1_1670672099.jpg,,Chaussures enfants,https://images.coinafrique.com/4002819_uploaded_image1_1670672099.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,15000.0
,20 000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/4024385_uploaded_image1_1672137859.jpg,,Chaussures enfants,https://images.coinafrique.com/4024385_uploaded_image1_1672137859.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,20000.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/4002035_uploaded_image1_1670608928.jpg,,Chaussures enfant,https://images.coinafrique.com/4002035_uploaded_image1_1670608928.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,
,6 000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/4038403_uploaded_image1_1673050094.jpg,,Chaussures crocs,https://images.coinafrique.com/4038403_uploaded_image1_1673050094.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,6000.0
,20 000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/4038506_uploaded_image1_1673066961.jpg,,Chaussures enfants,https://images.coinafrique.com/4038506_uploaded_image1_1673066961.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,20000.0
,7 500,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/4040246_uploaded_image1_1673189828.jpg,,Chaussure Jordan enfant,https://images.coinafrique.com/4040246_uploaded_image1_1673189828.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,7500.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/4040305_uploaded_image2_1673193273.jpeg,,Chaussures  enfant,https://images.coinafrique.com/4040305_uploaded_image2_1673193273.jpeg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,
,8 000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/4019759_uploaded_image1_1671731981.jpg,,Chaussures enfant,https://images.coinafrique.com/4019759_uploaded_image1_1671731981.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,8000.0
,7 000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/4060976_uploaded_image1_1674416715.jpg,,Pantoufles,https://images.coinafrique.com/4060976_uploaded_image1_1674416715.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,7000.0
,10 000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/4028219_uploaded_image1_1672405449.jpg,,Chaussures enfant,https://images.coinafrique.com/4028219_uploaded_image1_1672405449.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,10000.0
,20 000,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/4081818_uploaded_image1_1675653272.jpg,,Chaussures  enfant,https://images.coinafrique.com/4081818_uploaded_image1_1675653272.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,20000.0
,5 500,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/4059365_uploaded_image1_1674301160.jpg,,Chaussures enfant,https://images.coinafrique.com/4059365_uploaded_image1_1674301160.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,5500.0
,5 500,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/4059370_uploaded_image1_1674301238.jpg,,Chaussures enfant,https://images.coinafrique.com/4059370_uploaded_image1_1674301238.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,5500.0
,5 500,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/4059363_uploaded_image1_1674301059.jpg,,Chaussures enfant,https://images.coinafrique.com/4059363_uploaded_image1_1674301059.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,5500.0
,13 000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/4050259_uploaded_image1_1673728537.jpg,,Chaussures enfant,https://images.coinafrique.com/4050259_uploaded_image1_1673728537.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,13000.0
,20 000,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/4096757_uploaded_image1_1676513509.jpg,,Baskets enfant,https://images.coinafrique.com/4096757_uploaded_image1_1676513509.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,20000.0
,12 000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/4110432_uploaded_image1_1677428890.jpg,,Bottes fourrées fille,https://images.coinafrique.com/4110432_uploaded_image1_1677428890.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,12000.0
,12 000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/4111498_uploaded_image1_1677508687.jpg,,Chaussures enfants,https://images.coinafrique.com/4111498_uploaded_image1_1677508687.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,12000.0
,2 000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/4139933_uploaded_image1_1679181631.jpg,,Chaussures  enfant,https://images.coinafrique.com/4139933_uploaded_image1_1679181631.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,2000.0
,2 000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/4139937_uploaded_image1_1679215240.jpg,,Chaussures enfant,https://images.coinafrique.com/4139937_uploaded_image1_1679215240.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,2000.0
,2 000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/4139946_uploaded_image1_1679215303.jpg,,Chaussures enfant,https://images.coinafrique.com/4139946_uploaded_image1_1679215303.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,2000.0
,12 000,"Diamniadio, Sénégal",https://images.coinafrique.com/4101596_uploaded_image1_1676845748.jpg,,Crampons pour enfant,https://images.coinafrique.com/4101596_uploaded_image1_1676845748.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,12000.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/4140242_uploaded_image1_1679226795.jpg,,Chaussures enfants friperie,https://images.coinafrique.com/4140242_uploaded_image1_1679226795.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/4140244_uploaded_image1_1679226845.jpg,,Chaussures  enfant,https://images.coinafrique.com/4140244_uploaded_image1_1679226845.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,
,8 000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/4124281_uploaded_image1_1678211049.jpg,,Chaussures enfant,https://images.coinafrique.com/4124281_uploaded_image1_1678211049.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,8000.0
,7 500,"Sicap foire, Dakar, Sénégal",https://images.coinafrique.com/4175703_uploaded_image1_1681413005.jpg,,Ballerines  enfant,https://images.coinafrique.com/4175703_uploaded_image1_1681413005.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,7500.0
,8 000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/4136187_uploaded_image1_1678918009.jpg,,Chaussures enfants,https://images.coinafrique.com/4136187_uploaded_image1_1678918009.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,8000.0
,2 000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/4187241_uploaded_image1_1682255769.jpg,,Chaussures bébé,https://images.coinafrique.com/4187241_uploaded_image1_1682255769.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,2000.0
,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/4165634_uploaded_image1_1680784244.jpg,,Chaussures enfants,https://images.coinafrique.com/4165634_uploaded_image1_1680784244.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,
,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/4165635_uploaded_image1_1680784281.jpg,,Chaussures enfants,https://images.coinafrique.com/4165635_uploaded_image1_1680784281.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,
,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/4165645_uploaded_image1_1680784454.jpg,,Chaussures enfants,https://images.coinafrique.com/4165645_uploaded_image1_1680784454.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,
,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/4165637_uploaded_image1_1680784317.jpg,,Chaussures enfants,https://images.coinafrique.com/4165637_uploaded_image1_1680784317.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,
,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/4165640_uploaded_image1_1680784379.jpg,,Chaussures enfants,https://images.coinafrique.com/4165640_uploaded_image1_1680784379.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,
,20 000,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/4201412_uploaded_image1_1683164968.jpg,,Baskets enfant  Jordan,https://images.coinafrique.com/4201412_uploaded_image1_1683164968.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,20000.0
,Prix sur demande,"HLM, Dakar, Sénégal",,,Chaussures enfants,,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
