web_scraper_order,web_scraper_start_url,container_links,type_chaussure,price,adress,url_image
"1771238257-177","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5668243","Chaussures homme","10 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5668243_uploaded_image1_1765485052.jpg""); width: 521px;"
"1771238259-178","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-5670337","Chaussures Timberland","35 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5670337_uploaded_image1_1765587558.jpg""); width: 545px;"
"1771238261-179","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5670338","Chaussures homme","20 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5670338_uploaded_image1_1765587712.jpg""); width: 545px;"
"1771238264-180","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-hommes-5670966","Sandales hommes","20 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5670966_uploaded_image1_1765632751.jpg""); width: 358px;"
"1771238266-181","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5671802","Chaussures  homme","13 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5671802_uploaded_image1_1765707912.jpg""); width: 559px;"
"1771238269-182","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-b30-5675946","Baskets Dior B30","28 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5675946_uploaded_image1_1765915137.jpg""); width: 585px;"
"1771238271-183","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-vans-old-skool-5675964","Baskets Vans Old Skool","22 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5675964_uploaded_image1_1765915814.jpg""); width: 585px;"
"1771238274-184","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5678764","Chaussures  homme","17 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5678764_uploaded_image1_1766057124.jpg""); width: 517px;"
"1771238276-185","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5678785","Chaussures  homme","25 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5678785_uploaded_image1_1766057863.jpg""); width: 517px;"
"1771238279-186","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-berlutti-5679637","Chaussures de ville Berlutti","17 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5679637_uploaded_image1_1766094709.jpg""); width: 517px;"
"1771238281-187","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5680272","Chaussures  homme","20 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5680272_uploaded_image1_1766140107.jpg""); width: 517px;"
"1771238306-188","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-5680600","Chaussures Timberland","20 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5680600_uploaded_image2_1766150893.jpeg""); width: 542px;"
"1771238309-189","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5682378","Chaussures homme","22 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5682378_uploaded_image1_1766244875.jpg""); width: 533px;"
"1771238313-190","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5682391","Chaussures homme","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5682391_uploaded_image1_1766245145.jpg""); width: 533px;"
"1771238316-191","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-5683536","Baskets New Balance","15 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5683536_uploaded_image1_1766325755.jpg""); width: 348px;"
"1771238318-192","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-5683537","Baskets New Balance","15 000 CFA","Almadies 2, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5683537_uploaded_image1_1766325898.jpg""); width: 348px;"
"1771238320-193","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-5683541","Chaussures en cuir","17 000 CFA","Almadies 2, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5683541_uploaded_image1_1766326033.jpg""); width: 348px;"
"1771238323-194","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5684967","Chaussures hommes","12 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/5684967_uploaded_image1_1766411263.jpg""); width: 522px;"
"1771238325-195","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-5684984","Baskets homme","23 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5684984_uploaded_image1_1766412191.jpg""); width: 533px;"
"1771238328-196","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5686359","Chaussures  homme","16 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5686359_uploaded_image1_1766491043.jpg""); width: 517px;"
"1771238330-197","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5686549","Chaussures  homme","10 000 CFA","Mariste, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5686549_uploaded_image1_1766499161.jpg""); width: 444px;"
"1771238332-198","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5691943","Mocassins homme","20 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5691943_uploaded_image1_1766843848.jpg""); width: 591px;"
"1771238335-199","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/babouches-kubok-5691946","Babouches Kubok","15 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5691946_uploaded_image1_1766844142.jpg""); width: 591px;"
"1771238337-200","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/babouches-mercedes-5691951","Babouches Mercedes","18 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5691951_uploaded_image1_1766844530.jpg""); width: 591px;"
"1771238340-201","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopedique-5696622","Chaussures orthopédique","20 000 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5696622_uploaded_image1_1767118569.jpg""); width: 536px;"
"1771238342-202","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/crocs-5698297","Crocs","12 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5698297_uploaded_image1_1767266322.jpg""); width: 601px;"
"1771238344-203","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5698972","Chaussures homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5698972_uploaded_image1_1767319318.jpg""); width: 671px;"
"1771238347-204","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5698973","Chaussures homme","20 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5698973_uploaded_image1_1767319435.jpg""); width: 671px;"
"1771238349-205","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5698975","Chaussures homme","35 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5698975_uploaded_image1_1767319515.jpg""); width: 671px;"
"1771238352-206","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5698976","Chaussures homme","23 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5698976_uploaded_image1_1767319672.jpg""); width: 539px;"
"1771238354-207","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5698977","Chaussures  homme","30 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5698977_uploaded_image1_1767319747.jpg""); width: 539px;"
"1771238357-208","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5698978","Chaussures  homme","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5698978_uploaded_image2_1767319835.jpeg""); width: 539px;"
"1771238359-209","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5699778","Chaussures  homme","15 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5699778_uploaded_image1_1767367167.jpg""); width: 523px;"
"1771238361-210","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/lacoste-gripshot-5683928","Lacoste Gripshot","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5683928_uploaded_image1_1766347979.jpg""); width: 424px;"
"1771238364-211","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/nike-air-force-1-5683935","Nike Air force 1","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5683935_uploaded_image1_1766348133.jpg""); width: 424px;"
"1771238366-212","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/vans-5683921","Vans","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5683921_uploaded_image1_1766347767.jpg""); width: 424px;"
"1771238372-213","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/lacoste-gripshot-5683925","Lacoste Gripshot","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5683925_uploaded_image1_1766347889.jpg""); width: 424px;"
"1771238375-214","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/air-max-95-5677885","Air Max 95","22 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5677885_uploaded_image1_1766004784.jpg""); width: 424px;"
"1771238377-215","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/air-max-95-5677887","Air Max 95","22 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5677887_uploaded_image1_1766004839.jpg""); width: 424px;"
"1771238379-216","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/louis-vuitton-5677903","Louis vuitton","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5677903_uploaded_image1_1766005102.jpg""); width: 424px;"
"1771238382-217","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/louis-vuitton-5677901","Louis vuitton","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5677901_uploaded_image1_1766005049.jpg""); width: 424px;"
"1771238384-218","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/air-max-95-5677883","Air Max 95","22 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5677883_uploaded_image1_1766004732.jpg""); width: 424px;"
"1771238387-219","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-vomero-5-grey-5670080","Baskets Vomero 5 Grey","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5670080_uploaded_image1_1765572066.jpg""); width: 484px;"
"1771238389-220","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/louis-vuitton-5677899","Louis vuitton","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5677899_uploaded_image1_1766005001.jpg""); width: 424px;"
"1771238392-221","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/air-max-95-5677895","Air Max 95","22 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5677895_uploaded_image1_1766004947.jpg""); width: 424px;"
"1771238394-222","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-vomero-5-grey-5670091","Baskets Vomero 5 grey","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5670091_uploaded_image1_1765572375.jpg""); width: 484px;"
"1771238396-223","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-one-low-5670087","Baskets Air Force one low","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5670087_uploaded_image1_1765572281.jpg""); width: 484px;"
"1771238399-224","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-shox-5670096","Baskets Nike shox","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5670096_uploaded_image1_1765572588.jpg""); width: 424px;"
"1771238403-225","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-one-5670093","Baskets Air force one","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5670093_uploaded_image1_1765572493.jpg""); width: 424px;"
"1771238406-226","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-shox-r4-5670082","Chaussures Nike shox R4","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5670082_uploaded_image1_1765572126.jpg""); width: 484px;"
"1771238408-227","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/asic-kayono-5656438","Asic kayono","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656438_uploaded_image1_1764880204.jpg""); width: 424px;"
"1771238411-228","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/asic-kayono-14-5656440","Asic kayono 14","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656440_uploaded_image1_1764880329.jpg""); width: 424px;"
"1771238413-229","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-740-5656445","Baskets New Balance 740","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656445_uploaded_image1_1764880538.jpg""); width: 484px;"
"1771238416-230","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-louis-vuitton-5656449","Baskets Louis Vuitton","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656449_uploaded_image1_1764880744.jpg""); width: 424px;"
"1771238418-231","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/sandale-dior-alpha-5656452","Sandale Dior alpha","17 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656452_uploaded_image1_1764880848.jpg""); width: 484px;"
"1771238423-232","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-asic-1130-5656446","Baskets Asic 1130","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656446_uploaded_image1_1764880658.jpg""); width: 424px;"
"1771238426-233","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-saucony-5656454","Baskets Saucony","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656454_uploaded_image1_1764880975.jpg""); width: 484px;"
"1771238428-234","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-max-95-5656457","Baskets Air Max 95","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656457_uploaded_image1_1764881079.jpg""); width: 424px;"
"1771238430-235","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/nike-air-max-95-5666571","Nike Air Max 95","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5666571_uploaded_image1_1765401673.jpg""); width: 484px;"
"1771238433-236","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/dior-b22-5666578","Dior b22","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5666578_uploaded_image1_1765401789.jpg""); width: 424px;"
"1771238435-237","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/nike-air-max-95-5666574","Nike Air Max 95","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5666574_uploaded_image1_1765401723.jpg""); width: 484px;"
"1771238438-238","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/dior-b22-5666583","Dior b22","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5666583_uploaded_image1_1765401903.jpg""); width: 424px;"
"1771238440-239","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-4-retro-5656461","Baskets Jordan 4 rétro","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656461_uploaded_image1_1764881200.jpg""); width: 424px;"
"1771238443-240","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-timberland-5656479","Baskets Timberland","30 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656479_uploaded_image1_1764881761.jpg""); width: 424px;"
"1771238445-241","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/dior-b22-5666582","Dior b22","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5666582_uploaded_image1_1765401850.jpg""); width: 424px;"
"1771238447-242","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/timberland-boots-5670171","Timberland boots","30 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5670171_uploaded_image1_1765575893.jpg""); width: 424px;"
"1771238450-243","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-3-retro-5658114","Baskets Jordan 3 rétro","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5658114_uploaded_image1_1764969274.jpg""); width: 484px;"
"1771238452-244","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-p6000-5656495","Baskets Nike P6000","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656495_uploaded_image1_1764882253.jpg""); width: 484px;"
"1771238455-245","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-5656488","Baskets Air force 1","13 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656488_uploaded_image1_1764881966.jpg""); width: 424px;"
"1771238457-246","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-3-5656508","Baskets Jordan 3","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656508_uploaded_image1_1764882568.jpg""); width: 424px;"
"1771238460-247","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-5656513","New Balance","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656513_uploaded_image1_1764882662.jpg""); width: 424px;"
"1771238462-248","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-fuel-cell-5656501","New Balance Fuel cell","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656501_uploaded_image1_1764882356.jpg""); width: 484px;"
"1771238464-249","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-5656505","Baskets Air force 1","19 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656505_uploaded_image1_1764882446.jpg""); width: 424px;"
"1771238467-250","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-tn-5656485","Baskets Nike TN","17 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656485_uploaded_image1_1764881869.jpg""); width: 424px;"
"1771238469-251","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-montante-5656516","Baskets Air force 1 montante","17 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656516_uploaded_image1_1764882787.jpg""); width: 424px;"
"1771238472-252","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-timberland-boots-5670176","Baskets Timberland boots","30 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5670176_uploaded_image1_1765576010.jpg""); width: 484px;"
"1771238474-253","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-louis-vuitton-5656538","Baskets Louis vuitton","22 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656538_uploaded_image1_1764883544.jpg""); width: 424px;"
"1771238477-254","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/asic-gel-nyc-5656524","Asic Gel Nyc","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656524_uploaded_image1_1764883061.jpg""); width: 424px;"
"1771238479-255","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/louis-vuitton-skate-5656527","Louis vuitton skate","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656527_uploaded_image1_1764883123.jpg""); width: 424px;"
"1771238481-256","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-1-5656536","Baskets Jordan 1","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656536_uploaded_image1_1764883328.jpg""); width: 424px;"
"1771238484-257","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/dior-cd-5656533","Dior cd","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656533_uploaded_image1_1764883235.jpg""); width: 484px;"
"1771238486-258","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-fendi-5656541","Baskets Fendi","22 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656541_uploaded_image1_1764883603.jpg""); width: 484px;"
"1771238489-259","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/nike-shox-r4-5685654","Nike shox R4","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5685654_uploaded_image1_1766444577.jpg""); width: 424px;"
"1771238491-260","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-740-5685653","New balance 740","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5685653_uploaded_image1_1766444520.jpg""); width: 424px;"
"1771238493-261","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-nocta-5656544","Baskets Nike nocta","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656544_uploaded_image1_1764883707.jpg""); width: 484px;"
"1771238496-262","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-samba-5656549","Baskets Adidas samba","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656549_uploaded_image1_1764883907.jpg""); width: 424px;"
"1771238498-263","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/nice-air-max-5658154","Nice Air Max","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5658154_uploaded_image1_1764971268.jpg""); width: 424px;"
"1771238501-264","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/nike-air-max-moto-5658152","Nike Air Max moto","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5658152_uploaded_image1_1764971196.jpg""); width: 424px;"
"1771238503-265","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-max-moto-5658145","Baskets Nike Air Max moto","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5658145_uploaded_image1_1764970934.jpg""); width: 424px;"
"1771238506-266","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-5660965","Chaussures de ville","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5660965_uploaded_image1_1765145291.jpg""); width: 424px;"
