web_scraper_order,web_scraper_start_url,container_links,type_habits,price,adress,url_image
"1771237739-92","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-3-pieces-5369347","Ensemble homme 3 piéces","12 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5369347_uploaded_image1_1749639509.jpg""); width: 571px;"
"1771237741-93","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/chemise-5333594","Chemise","18 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/5333594_uploaded_image1_1747550498.jpg""); width: 439px;"
"1771237744-94","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/souvet-ment-5328829","Souve't ment","1 500 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5328829_uploaded_image1_1747292067.jpg""); width: 521px;"
"1771237746-95","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-lacoste-kaki-5335976","Ensemble Lacoste  - Kaki","13 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5335976_uploaded_image1_1747682377.jpg""); width: 424px;"
"1771237749-96","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/short-homme-5335983","Short homme","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5335983_uploaded_image1_1747682531.jpg""); width: 424px;"
"1771237751-97","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/calecons-homme-5379374","Caleçons homme","600 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5379374_uploaded_image1_1750189453.jpg""); width: 565px;"
"1771237754-98","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/dialaba-5340703","Dialaba","25 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5340703_uploaded_image1_1747926660.jpg""); width: 521px;"
"1771237756-99","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/chemise-el-hadji-bouton-dore-5388857","Chemise El-hadji bouton doré","20 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5388857_uploaded_image1_1750706864.jpg""); width: 591px;"
"1771237758-100","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/abaya-languette-5388860","Abaya languette","10 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5388860_uploaded_image1_1750707013.jpg""); width: 591px;"
"1771237761-101","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/abaya-simple-5388869","Abaya simple","10 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5388869_uploaded_image1_1750707151.jpg""); width: 591px;"
"1771237763-102","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/vetements-pour-homme-5390008","Vêtements pour homme","8 000 CFA","Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5390008_uploaded_image1_1750777634.jpg""); width: 399px;"
"1771237766-103","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/pack-de-3-t-shirts-en-coton-3-debardeurs-3-boxeurs-5390305","Pack de 3 t-shirts en coton + 3 débardeurs +3 boxeurs","10 500 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5390305_uploaded_image1_1750787966.jpg""); width: 543px;"
"1771237768-104","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/costume-africaine-5392630","Costume africaine","20 000 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5392630_uploaded_image1_1750903817.jpg""); width: 617px;"
"1771237771-105","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/costume-africaine-5392631","Costume africaine","20 000 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5392631_uploaded_image1_1750903932.jpg""); width: 617px;"
"1771237773-106","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/costume-africaine-5392632","Costume africaine","20 000 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5392632_uploaded_image1_1750903985.jpg""); width: 617px;"
"1771237775-107","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/costume-africaine-5392633","Costume africaine","20 000 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5392633_uploaded_image1_1750904042.jpg""); width: 617px;"
"1771237778-108","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-5394599","Vêtement homme","Prix sur demande","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5394599_uploaded_image2_1751021076.jpeg""); width: 398px;"
"1771237780-109","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/bas-nike-tech-5396366","Bas Nike Tech","10 000 CFA","Mariste, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5396366_uploaded_image1_1751130805.jpg""); width: 444px;"
"1771237783-110","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-5396595","T-shirts","5 000 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5396595_uploaded_image1_1751139172.jpg""); width: 671px;"
"1771237785-111","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-hommes-5359190","Pantalons hommes","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5359190_uploaded_image1_1748985019.jpg""); width: 484px;"
"1771237787-112","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/polo-5359195","Polo","8 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5359195_uploaded_image1_1748985264.jpg""); width: 484px;"
"1771237790-113","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/cargo-homme-5359212","Cargo homme","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5359212_uploaded_image1_1748985772.jpg""); width: 424px;"
"1771237792-114","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/bas-large-5359319","Bas large","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5359319_uploaded_image1_1748991293.jpg""); width: 424px;"
"1771237795-115","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5376209","Lacoste homme","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5376209_uploaded_image1_1750033001.jpg""); width: 424px;"
"1771237797-116","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-5376211","T-shirt coton","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5376211_uploaded_image1_1750033082.jpg""); width: 424px;"
"1771237799-117","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-unique-5381842","T-shirt unique","3 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5381842_uploaded_image1_1750327249.jpg""); width: 424px;"
"1771237802-118","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-short-5359855","Ensemble short","9 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5359855_uploaded_image1_1749031695.jpg""); width: 424px;"
"1771237805-119","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/jeans-homme-5360049","Jeans homme","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5360049_uploaded_image1_1749038004.jpg""); width: 424px;"
"1771237808-120","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/dialabeh-homme-5377282","Dialabeh homme","9 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5377282_uploaded_image1_1750088802.jpg""); width: 424px;"
"1771237810-121","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-5368256","T-shirt","3 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5368256_uploaded_image1_1749572783.jpg""); width: 424px;"
"1771237813-122","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/short-5386893","Short","3 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5386893_uploaded_image1_1750612508.jpg""); width: 424px;"
"1771237815-123","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/jeans-homme-5386899","Jeans homme","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5386899_uploaded_image1_1750612630.jpg""); width: 424px;"
"1771237848-124","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-5360742","T-shirts","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5360742_uploaded_image1_1749062707.jpg""); width: 424px;"
"1771237850-125","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/short-en-jeans-5387071","Short en jeans","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5387071_uploaded_image1_1750620076.jpg""); width: 424px;"
"1771237857-126","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/polo-en-coton-5361125","Polo en coton","8 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5361125_uploaded_image1_1749079937.jpg""); width: 424px;"
"1771237868-127","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-5379655","Pantalon kaki","8 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5379655_uploaded_image1_1750203441.jpg""); width: 424px;"
"1771237943-128","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5422133","Lacoste homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5422133_uploaded_image2_1752479744.jpeg""); width: 560px;"
"1771237948-129","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-jean-5422157","Pantalon jean","8 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5422157_uploaded_image1_1752480645.jpg""); width: 560px;"
"1771237950-130","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-5422160","Pantalon Kaki","8 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5422160_uploaded_image1_1752480748.jpg""); width: 560px;"
"1771237957-131","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/sous-vetements-homme-5422821","Sous-vêtements homme","4 000 CFA","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5422821_uploaded_image1_1752506033.jpg""); width: 588px;"
"1771237960-132","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/chemise-pour-homme-5389835","Chemise pour homme","12 500 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5389835_uploaded_image1_1750768990.jpg""); width: 484px;"
"1771237962-133","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5435162","Ensemble homme","13 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5435162_uploaded_image1_1753183547.jpg""); width: 399px;"
"1771237965-134","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/polo-5435168","Polo","6 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5435168_uploaded_image1_1753183652.jpg""); width: 399px;"
"1771237967-135","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/polo-5435176","Polo","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5435176_uploaded_image3_1753183801.jpeg""); width: 399px;"
"1771237969-136","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-5438593","Pantalon Kaki","5 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/5438593_uploaded_image1_1753346732.jpg""); width: 504px;"
"1771237972-137","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kakis-et-chemise-5438939","Pantalon kakis et chemise","15 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5438939_uploaded_image1_1753357818.jpg""); width: 403px;"
"1771237974-138","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/tee-shirts-5439394","Tee-shirts","15 000 CFA","Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5439394_uploaded_image1_1753370451.jpg""); width: 475px;"
"1771237979-139","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/chaussures-homme-5446085","Chaussures homme","2 500 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5446085_uploaded_image1_1753712713.jpg""); width: 432px;"
"1771237982-140","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-pour-homme-5402965","Ensemble  pour homme","15 000 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5402965_uploaded_image1_1751479836.jpg""); width: 420px;"
"1771237984-141","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-5450673","Vêtement  homme","Prix sur demande","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5450673_uploaded_image1_1753925204.jpg""); width: 582px;"
"1771237987-142","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/pull-adidas-5454584","Pull Adidas","9 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5454584_uploaded_image1_1754095564.jpg""); width: 530px;"
"1771237989-143","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/polo-jules-5454591","Polo Jules","7 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5454591_uploaded_image1_1754095820.jpg""); width: 530px;"
"1771237991-144","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/para-pluie-5409455","Para pluie","3 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5409455_uploaded_image1_1751803857.jpg""); width: 521px;"
"1771237994-145","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/vetements-pour-la-pluie-5409451","Vêtements pour la pluie","3 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5409451_uploaded_image1_1751803676.jpg""); width: 521px;"
"1771237996-146","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/emsemble-pour-la-pluie-5409459","Emsemble pour la pluie","6 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5409459_uploaded_image1_1751803940.jpg""); width: 521px;"
"1771237999-147","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-et-casquette-5460350","T-shirt Et casquette","5 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5460350_uploaded_image1_1754398524.jpg""); width: 553px;"
"1771238001-148","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/chemise-lin-homme-5460351","Chemise Lin homme","8 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5460351_uploaded_image1_1754398586.jpg""); width: 553px;"
"1771238004-149","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/chemise-lin-homme-5460353","Chemise Lin homme","8 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5460353_uploaded_image1_1754398640.jpg""); width: 553px;"
"1771238006-150","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/tee-shirt-en-coton-pour-homme-5463022","Tee-shirt en coton pour homme","4 000 CFA","Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5463022_uploaded_image1_1754517200.jpg""); width: 501px;"
"1771238008-151","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/chemises-homme-5471098","Chemises homme","25 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5471098_uploaded_image1_1754942626.jpg""); width: 566px;"
"1771238011-152","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/jean-oversized-5473114","Jean Oversized","8 000 CFA","Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5473114_uploaded_image1_1755058671.jpg""); width: 379px;"
"1771238013-153","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/short-homme-5473116","Short homme","4 500 CFA","Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5473116_uploaded_image1_1755058803.jpg""); width: 379px;"
"1771238016-154","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/veste-pour-homme-5478474","veste pour homme","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5478474_uploaded_image1_1755362528.jpg""); width: 597px;"
"1771238018-155","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-manche-courte-5478947","T-shirt manche courte","5 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/5478947_uploaded_image1_1755391084.jpg""); width: 502px;"
"1771238020-156","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-costume-africain-homme-5478956","Ensemble costume africain homme","30 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/5478956_uploaded_image1_1755391742.jpg""); width: 502px;"
"1771238023-157","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-5479472","T-shirt","2 000 CFA","Mariste, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5479472_uploaded_image1_1755439676.jpg""); width: 427px;"
"1771238025-158","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/vetements-pour-hommes-5482978","Vêtements pour hommes","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5482978_uploaded_image1_1755634531.jpg""); width: 408px;"
"1771238028-159","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5486782","Costume africain","30 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5486782_uploaded_image1_1755802563.jpg""); width: 519px;"
"1771238030-160","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5487069","Ensemble homme","12 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5487069_uploaded_image1_1755812280.jpg""); width: 436px;"
"1771238032-161","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-lein-5487168","Ensemble lein","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5487168_uploaded_image1_1755817625.jpg""); width: 664px;"
"1771238035-162","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/chemises-homme-5490127","Chemises homme","11 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5490127_uploaded_image1_1755972461.jpg""); width: 438px;"
"1771238037-163","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/tenues-africaines-5492072","Tenues africaines","15 000 CFA","Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5492072_uploaded_image1_1756125069.jpg""); width: 497px;"
"1771238040-164","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemises-kaki-5494282","Ensemble chemises Kaki","11 000 CFA","Pikine, Sénégal","background-image: url(""https://images.coinafrique.com/5494282_uploaded_image1_1756235854.jpg""); width: 558px;"
"1771238042-165","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/chemise-5495619","Chemise","10 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5495619_uploaded_image1_1756301588.jpg""); width: 396px;"
"1771238044-166","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/chaussures-homme-5497701","Chaussures homme","7 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5497701_uploaded_image1_1756418704.jpg""); width: 565px;"
"1771238047-167","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-cargo-5498127","Pantalon cargo","5 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5498127_uploaded_image1_1756460300.jpg""); width: 649px;"
"1771238049-168","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-blousons-5503561","Ensemble blousons","25 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5503561_uploaded_image1_1756762895.jpg""); width: 438px;"
"1771238052-169","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/costume-africaine-5504240","Costume africaine","40 000 CFA","Ngor, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5504240_uploaded_image1_1756801063.jpg""); width: 571px;"
"1771238054-170","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/dialabe-5504244","Dialabé","8 000 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5504244_uploaded_image1_1756801260.jpg""); width: 427px;"
"1771238056-171","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/vetements-pour-hommes-5505719","Vêtements pour hommes","9 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5505719_uploaded_image1_1756855434.jpg""); width: 408px;"
"1771238059-172","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/vetements-pour-hommes-5505726","Vêtements pour hommes","9 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5505726_uploaded_image1_1756855677.jpg""); width: 408px;"
"1771238061-173","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/vetements-pour-hommes-5505734","Vêtements pour hommes","9 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5505734_uploaded_image1_1756855859.jpg""); width: 408px;"
"1771238064-174","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/vetements-pour-hommes-5505740","Vêtements pour hommes","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5505740_uploaded_image1_1756856003.jpg""); width: 408px;"
"1771238066-175","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/costume-col-mao-5507616","Costume Col Mao","40 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5507616_uploaded_image1_1756942821.jpg""); width: 348px;"
"1771238069-176","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/short-homme-5510423","Short homme","3 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/5510423_uploaded_image1_1757080170.jpg""); width: 582px;"
"1771238071-177","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/short-homme-5510429","Short homme","3 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/5510429_uploaded_image1_1757080458.jpg""); width: 582px;"
"1771238074-178","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/short-homme-5510433","Short homme","3 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/5510433_uploaded_image1_1757080608.jpg""); width: 582px;"
"1771238076-179","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/shorts-hommes-5510436","Shorts hommes","3 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/5510436_uploaded_image1_1757080689.jpg""); width: 582px;"
"1771238079-180","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/chemises-homme-5513618","Chemises homme","15 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5513618_uploaded_image1_1757271994.jpg""); width: 383px;"
"1771238081-181","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-5513990","Pantalons","8 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5513990_uploaded_image1_1757298110.jpg""); width: 417px;"
"1771238084-182","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/nusamel-sport-5468839","Nusamel sport","12 500 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5468839_uploaded_image1_1754832244.jpg""); width: 420px;"
