web_scraper_order,web_scraper_start_url,container_links,type_chaussures,price,adress,url_image
"1771238890-1","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-2481675","Baskets Jordan","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2481675_uploaded_image1_1595675783.jpg""); width: 422px;"
"1771238893-2","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2484004","Chaussures enfants","5 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2484004_uploaded_image1_1595729080.jpg""); width: 568px;"
"1771238895-3","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2484015","Chaussures enfants","7 500 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2484015_uploaded_image1_1595729350.jpg""); width: 568px;"
"1771238901-4","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2484019","Chaussures enfants","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2484019_uploaded_image1_1595729648.jpg""); width: 568px;"
"1771238903-5","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2484023","Chaussures enfants","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2484023_uploaded_image1_1595729844.jpg""); width: 568px;"
"1771238905-6","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2486553","Chaussures enfant","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2486553_uploaded_image1_1595806629.jpg""); width: 568px;"
"1771238909-7","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-air-max-2526613","Baskets Nike Air Max","Prix sur demande","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2526613_uploaded_image1_1596969629.jpg""); width: 422px;"
"1771238911-8","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2530121","Chaussures enfants","Prix sur demande","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2530121_uploaded_image1_1597069575.jpg""); width: 422px;"
"1771238914-9","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2543182","Chaussures enfant","Prix sur demande","Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2543182_uploaded_image1_1597411837.jpg""); width: 400px;"
"1771238916-10","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2584194","Chaussures Enfants","8 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2584194_uploaded_image1_1598703235.jpg""); width: 559px;"
"1771238919-11","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2594069","Chaussures enfants","Prix sur demande","Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2594069_uploaded_image1_1599042727.jpg""); width: 541px;"
"1771238921-12","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2601784","Chaussures enfants","3 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2601784_uploaded_image1_1599263254.jpg""); width: 568px;"
"1771238923-13","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2606174","Chaussures enfants","3 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2606174_uploaded_image1_1599441065.jpg""); width: 568px;"
"1771238926-14","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2612829","Chaussures enfant","3 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2612829_uploaded_image1_1599648926.jpg""); width: 568px;"
"1771238928-15","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-2621830","Chaussures fille","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2621830_uploaded_image1_1599940781.jpg""); width: 671px;"
"1771238931-16","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-2621836","Chaussures fille","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2621836_uploaded_image1_1599940895.jpg""); width: 671px;"
"1771238933-17","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-2621842","Chaussures fille","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2621842_uploaded_image1_1599941018.jpg""); width: 671px;"
"1771238935-18","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-garcons-2621850","Chaussures garçons","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2621850_uploaded_image1_1599941226.jpg""); width: 671px;"
"1771238938-19","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-garcon-2621852","Chaussures garçon","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2621852_uploaded_image1_1599941341.jpg""); width: 671px;"
"1771238940-20","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2621862","Chaussures enfants","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2621862_uploaded_image1_1599941553.jpg""); width: 671px;"
"1771238943-21","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2623386","Chaussures enfants","3 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2623386_uploaded_image1_1600019061.jpg""); width: 568px;"
"1771238945-22","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2629141","Chaussures enfant","3 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2629141_uploaded_image1_1600221342.jpg""); width: 568px;"
"1771238947-23","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2642974","Chaussures enfants","3 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2642974_uploaded_image1_1600732549.jpg""); width: 568px;"
"1771238950-24","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2646040","Chaussures enfants","5 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2646040_uploaded_image1_1600852986.jpg""); width: 363px;"
"1771238952-25","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2655658","Chaussures enfant","3 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2655658_uploaded_image1_1601252815.jpg""); width: 568px;"
"1771238955-26","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2658953","Chaussures enfant","3 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2658953_uploaded_image1_1601383073.jpg""); width: 493px;"
"1771238957-27","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2658958","Chaussures enfant","3 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2658958_uploaded_image1_1601383110.jpg""); width: 493px;"
"1771238960-28","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2671653","Chaussures enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2671653_uploaded_image1_1601824422.jpg""); width: 488px;"
"1771238962-29","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2686221","Chaussures Enfants","3 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2686221_uploaded_image1_1602375459.jpg""); width: 568px;"
"1771238964-30","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2705566","Chaussures enfants","Prix sur demande","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2705566_uploaded_image1_1603128488.jpg""); width: 441px;"
"1771238967-31","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2710760","Chaussures Enfant","Prix sur demande","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2710760_uploaded_image1_1603327864.jpg""); width: 347px;"
"1771238969-32","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-adidas-yeezy-2717389","Sandales Adidas Yeezy","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2717389_uploaded_image1_1603638267.jpg""); width: 404px;"
"1771238972-33","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2720321","Chaussures enfant","2 500 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2720321_uploaded_image1_1603756962.jpg""); width: 568px;"
"1771238974-34","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfants-2726067","Chaussures pour enfants","8 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2726067_uploaded_image1_1604015534.jpg""); width: 402px;"
"1771238977-35","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-2726794","Chaussures bébé","Prix sur demande","Mamelles, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2726794_uploaded_image1_1604060597.jpg""); width: 640px;"
"1771238979-36","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2732252","Chaussures enfant","10 000 CFA","Patte d'oie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2732252_uploaded_image1_1604327384.jpg""); width: 347px;"
"1771238981-37","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2733477","Chaussures enfant","2 500 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2733477_uploaded_image1_1604363169.jpg""); width: 568px;"
"1771238984-38","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2734509","Chaussures Enfant","3 500 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2734509_uploaded_image1_1604404615.jpg""); width: 617px;"
"1771238986-39","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-2734564","Chaussures fille","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2734564_uploaded_image1_1604405272.jpg""); width: 347px;"
"1771238989-40","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2735476","Chaussures enfant","12 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2735476_uploaded_image1_1604424098.jpg""); width: 462px;"
"1771238991-41","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2738977","Chaussures enfants","Prix sur demande","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2738977_uploaded_image1_1604527399.jpg""); width: 441px;"
"1771238994-42","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2740383","Chaussures enfant","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2740383_uploaded_image1_1604582418.jpg""); width: 410px;"
"1771238996-43","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2740384","Chaussures enfant","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2740384_uploaded_image1_1604582455.jpg""); width: 410px;"
"1771238998-44","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-2744527","Chaussures fille","15 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2744527_uploaded_image1_1604704184.jpg""); width: 519px;"
"1771239001-45","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2747212","Chaussures enfant","15 000 CFA","Hann Bel-Air, Hann / Bel Air (Dakar), Sénégal","background-image: url(""https://images.coinafrique.com/2747212_uploaded_image1_1604838947.jpg""); width: 519px;"
"1771239003-46","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2749342","Chaussures enfant","10 000 CFA","Patte d'oie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2749342_uploaded_image1_1604925569.jpg""); width: 347px;"
"1771239006-47","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2749776","Chaussures enfant","15 000 CFA","Kolda, Sénégal","background-image: url(""https://images.coinafrique.com/2749776_uploaded_image1_1604935997.jpg""); width: 384px;"
"1771239008-48","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2752111","Chaussures enfant","7 500 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2752111_uploaded_image1_1605018817.jpg""); width: 384px;"
"1771239011-49","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-dete-enfants-2752129","Chaussures d'été enfants","3 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2752129_uploaded_image1_1605019198.jpg""); width: 384px;"
"1771239013-50","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2752137","Chaussures enfant","2 500 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2752137_uploaded_image1_1605019378.jpg""); width: 384px;"
"1771239015-51","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-de-sport-enfants-2752149","Chaussures de sport enfants","2 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2752149_uploaded_image1_1605019568.jpg""); width: 384px;"
"1771239018-52","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-enfant-2762753","Claquettes enfant","2 500 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2762753_uploaded_image1_1605397699.jpg""); width: 568px;"
"1771239020-53","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2765779","Chaussures  enfants","10 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2765779_uploaded_image1_1605531902.jpg""); width: 404px;"
"1771239022-54","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2772383","Chaussures enfants","15 000 CFA","Ziguinchor, Sénégal","background-image: url(""https://images.coinafrique.com/2772383_uploaded_image1_1605772057.jpg""); width: 354px;"
"1771239025-55","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2772389","Chaussures enfant","13 000 CFA","Ziguinchor, Sénégal","background-image: url(""https://images.coinafrique.com/2772389_uploaded_image1_1605772309.jpg""); width: 354px;"
"1771239027-56","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-adidas-2789511","Baskets Adidas","22 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2789511_uploaded_image1_1606408266.jpg""); width: 504px;"
"1771239030-57","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-enfants-2795343","Claquettes enfants","6 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2795343_uploaded_image1_1606666445.jpg""); width: 553px;"
"1771239032-58","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-garcons-2795704","Chaussures garçons","3 000 CFA","Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2795704_uploaded_image1_1606681411.jpg""); width: 446px;"
"1771239035-59","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2797680","Chaussures enfant","10 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2797680_uploaded_image1_1606753722.jpg""); width: 348px;"
"1771239037-60","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-garcon-2798841","Chaussures garçon","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2798841_uploaded_image1_1606808767.jpg""); width: 576px;"
"1771239108-61","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-puma-adidas-2818578","Baskets Puma - Adidas","Prix sur demande","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2818578_uploaded_image1_1607458128.jpg""); width: 441px;"
"1771239110-62","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussure-enfants-2822660","Chaussure enfants","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2822660_uploaded_image1_1607610140.jpg""); width: 452px;"
"1771239113-63","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfants-2830947","Chaussures pour enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2830947_uploaded_image1_1607971324.jpg""); width: 441px;"
"1771239116-64","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-garcons-2831294","Chaussures garçons","10 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2831294_uploaded_image1_1607984493.jpg""); width: 431px;"
"1771239118-65","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-pour-enfants-2837971","Baskets Nike pour enfants","10 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2837971_uploaded_image1_1608232681.jpg""); width: 549px;"
"1771239121-66","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2847269","Chaussures enfant","2 500 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2847269_uploaded_image1_1608653733.jpg""); width: 592px;"
"1771239123-67","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2862808","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2862808_uploaded_image1_1609520465.jpg""); width: 441px;"
"1771239172-68","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-fille-2905159","Baskets fille","1 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2905159_uploaded_image1_1611266722.jpg""); width: 398px;"
"1771239174-69","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfant-2924609","Chaussures pour enfant","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2924609_uploaded_image1_1612202719.jpg""); width: 441px;"
"1771239177-70","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-2924613","Baskets Nike","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2924613_uploaded_image1_1612202808.jpg""); width: 441px;"
"1771239179-71","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-jordan-11-2934921","Chaussures Jordan 11","20 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2934921_uploaded_image1_1612567043.jpg""); width: 426px;"
"1771239182-72","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-nourrissons-2942148","Chaussures nourrissons","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2942148_uploaded_image1_1612894020.jpg""); width: 549px;"
"1771239184-73","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2942161","Chaussures  enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2942161_uploaded_image1_1612894618.jpg""); width: 441px;"
"1771239187-74","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2942163","Chaussures  enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2942163_uploaded_image1_1612894677.jpg""); width: 441px;"
"1771239189-75","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","https://sn.coinafrique.com/annonce/chaussures-enfants/bottes-montantes-enfants-2942252","Bottes montantes enfants","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2942252_uploaded_image1_1612898624.jpg""); width: 549px;"
"1771239195-76","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2956562","Chaussures enfants","3 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2956562_uploaded_image1_1613573380.jpg""); width: 398px;"
"1771239198-77","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-enfant-2972548","Claquettes enfant","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2972548_uploaded_image1_1614340301.jpg""); width: 410px;"
"1771239210-78","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2972549","Chaussures enfant","6 000 CFA","Dakar, Sénégal",""
"1771239212-79","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussure-enfant-2972750","Chaussure enfant","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2972750_uploaded_image1_1614348026.jpg""); width: 452px;"
"1771239214-80","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/mocassin-enfants-2998854","Mocassin enfants","8 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2998854_uploaded_image1_1615573131.jpg""); width: 410px;"
"1771239218-81","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3000024","Chaussures enfant","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3000024_uploaded_image1_1615644889.jpg""); width: 432px;"
"1771239220-82","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3004980","Chaussures enfant","8 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3004980_uploaded_image1_1615909281.jpg""); width: 410px;"
"1771239223-83","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3006541","Chaussures enfant","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3006541_uploaded_image1_1615983073.jpg""); width: 432px;"
"1771239225-84","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3007072","Chaussures enfant","Prix sur demande","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3007072_uploaded_image1_1615998986.jpg""); width: 569px;"
"1771239228-85","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3010551","Chaussures enfant","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3010551_uploaded_image1_1616171723.jpg""); width: 432px;"
"1771239230-86","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3012388","Chaussures enfant friperie","5 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3012388_uploaded_image1_1616265482.jpg""); width: 558px;"
"1771239232-87","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-3015628","Baskets Jordan enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3015628_uploaded_image1_1616441305.jpg""); width: 441px;"
